state_id,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp,pop2000,Bj_p25_czkir26_f_cc2,Bj_p25_czkir26_m_cc2,cs_race_bla,cs_race_theil_2000,cs00_seg_inc_pov25,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,eitc_exposure,tax_st_diff_top20,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_elf_ind_man,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,crime_violent,cs_fam_wkidsinglemom,cs_race_bla_st,cs00_seg_inc_pov25_st,cs_fam_wkidsinglemom_st,e_rank_b_kir26_f_p25,e_rank_b_kir26_m_p25
Mississippi,0.7271387992601878,0.6819863923177072,0.7490030647356498,0.7565899336431448,0.7841558877347159,0.826971855918892,0.8133966970028008,0.8678144893471055,0.8192575250481482,0.8599963412800882,2.4754259288478517e-4,2.6683528700676204e-4,3.339841139822071e-4,3.1464328615780375e-4,4.6261030351391297e-4,3.98582260996406e-4,5.622829443215313e-4,3.9441619152988047e-4,9.818631287947584e-4,7.738846490568858e-4,0.738341961819706,0.6752897291481144,0.7707272699543256,0.7410728975654042,0.814643628551578,0.7954919325082036,0.7949931533114049,0.8349833937817028,0.760889788567476,0.8334985235931577,3.2299158189195586e-4,3.570240075642583e-4,5.811487651657443e-4,6.160007840674842e-4,0.002292843528217267,0.0023467733096474513,0.006561470166147583,0.0050376206927016665,0.005258904302633815,0.004370851653032924,0.6835217658770228,0.7121355327597492,0.723281678524153,0.7795018407478451,0.7771977156444727,0.8349902212301312,0.8141243174020381,0.8703617109525255,0.82286581890244,0.8632899931634154,0.001422134221404814,0.0013832948094199254,8.66283086657512e-4,7.379933233111027e-4,5.93177934638655e-4,4.8810075332371937e-4,5.967972251352152e-4,4.0997493409218166e-4,9.827103672658422e-4,7.839067149884985e-4,2779642,0.0887745269766945,-0.034968926312875154,0.3653132308662727,0.18745724837285271,0.04458800859383734,0.3426608432285309,28997.55370106978,0.5162476746173932,13.352159362850577,0,0,18.32323101208494,-11.464795988542482,0.004483154348750702,0.014477350816525488,1986.184856577647,0.004323810375971602,0.18818854059227053,0.30799298803645575,0.013890637716105032,0.014713405540048711,0.013785221269584608,-0.7824771654221405,0.0017244499135977943,0.29709775144832323,2.4362134159601703,-1.140705221573494,2.147204447635818,38.10007642220149,41.5742201972146
Missouri,0.7436821022341784,0.6901799003324074,0.7835530104715183,0.7869588704697824,0.808619241994782,0.8462410135905425,0.8367283444020093,0.8788014164908301,0.8524446121826059,0.8844646478814219,3.069381249881309e-4,3.1890896652556717e-4,1.923345082463855e-4,1.7223861031778165e-4,1.7473697306684297e-4,1.3576852248160527e-4,2.3179250602665984e-4,1.8041341672203588e-4,4.3891827841074276e-4,2.9600699240140614e-4,0.7472413758303814,0.6835804879304485,0.7958319950141548,0.772096454994803,0.8204792529128141,0.8162509542546731,0.817385997312355,0.8449932557244131,0.8406137056641253,0.8552720204610964,5.295387994839197e-4,5.900049246612889e-4,6.189150249461553e-4,6.493250775679846e-4,0.001534719780217641,0.0011081200492736216,0.0016977374228197555,0.0011238421367290863,0.002566311542029712,0.0015592268401298226,0.7315885960936926,0.7283203628663317,0.7701522530753845,0.807183357167946,0.8045346024621723,0.8577219080180395,0.8379484924569182,0.8823430702972929,0.8529927825387971,0.8852170932216707,7.887610616994969e-4,7.158441548250442e-4,2.9440136156789744e-4,2.532515754418755e-4,1.962847821067119e-4,1.4884438020934282e-4,2.393723725360896e-4,1.828021705447718e-4,4.5722678952747457e-4,3.085056957187007e-4,6496511,-0.008715833074244768,0.048930939500062824,0.11475298003809829,0.26500585758790923,0.07967034864291452,0.3162481529259552,38174.98426154593,0.43769123909506963,13.33899702021088,0,0,16.35842151873436,-1.83639645594049,0.0021957730550593154,0.016914666967050025,6314.024109442745,-0.012057035090065529,0.14267409862950528,0.5191482850961154,0.015387644230017093,0.015254495837305756,0.03030610309814967,0.3362659152892067,0.0017897263959760908,0.22039909330988586,-0.05851197997829696,0.04410138719699233,0.04201078923244958,41.19074108218165,44.95108878270167
Montana,0.7464613927230259,0.7930672900776051,0.7704037679454525,0.8390491814375741,0.7895331929570659,0.8686098395792653,0.8146261766742439,0.8818575843099735,0.8385889495975639,0.8783352512911261,0.0015341284010164042,0.001275936797557146,0.0011564521619907933,7.747950940019384e-4,9.44771119337408e-4,6.156606487542471e-4,0.0012213504955277145,8.327641695119737e-4,0.0015224248643741834,0.0012717393518031311,0.7456468158767394,0.7878651228007407,0.7918629344229007,0.8423361441835621,0.7696666423489311,0.8865115353998911,0.7789768021071319,0.8949892843926458,0.9,0.8186919158073289,0.002750085093932819,0.0024683632286929586,0.0028090682355162936,0.00211260814904138,0.005740682826566498,0.00264051200739979,0.009757347998376154,0.004110503830743661,0.0089999996,0.013251432359094848,0.7478820359348051,0.7960031899646434,0.7624759053106366,0.8366340132422085,0.7937624001800985,0.8676813149747591,0.8191335671809038,0.8819569155089211,0.8387945532294017,0.8799715003098945,0.003030593981241536,0.002638355633723596,0.0015550426658063202,0.0010997937449549174,0.0010359059728138583,6.740603970303711e-4,0.0011861219372450889,8.782449888718027e-4,0.0015928027793481818,0.0012850987094338796,880421,-1.2861060819044199,0.36618551616826944,0.0028622670608264116,0.0984848534088368,0.0437795931671271,0.5273772462663316,31762.51958243386,0.3964895690508405,9.34122234738404,0,0,17.0101104726488,7.701035196845698,1.242179168551211e-4,0.026747947904190793,3504.59898869521,-0.03970585695985862,0.060023840418672654,0.5828040765359958,0.020521841773202883,0.019179034826790547,0.01834642425210405,1.150942605204166,0.0017105452885511705,0.18874150849611152,-1.1725618099888577,-1.1680071729002488,-0.8269137093710134,41.671769441490916,50.944936751838355
Nebraska,0.7868798406550503,0.7901193861075281,0.8227605460849461,0.8352663829160188,0.8443459549086191,0.8816613784810052,0.868426945405351,0.899970246072032,0.8666445019015014,0.8965182023119208,0.0010203787371218305,8.979153270295366e-4,4.8110374661274703e-4,4.079779683873579e-4,3.3146815866050576e-4,2.733724503136025e-4,4.979580453257409e-4,3.351828998681386e-4,6.293855799266156e-4,6.606018407483992e-4,0.7861126694953726,0.7894222740415001,0.8320891317541912,0.8430036058306336,0.8349419242809036,0.860070496196522,0.8247231290201267,0.8471498033724505,0.8496557967272311,0.8414974806394548,0.002088058212963997,0.0014321647359635233,0.00132578177047378,0.0010536028343053274,0.002384400778538491,0.0020934836941122687,0.001268851251559054,0.0012095993008034204,0.0027765059956989914,0.002797900060764269,0.7835526737127142,0.8011264021581338,0.8167591961035819,0.8338733254106087,0.8453214242929298,0.8849857852044969,0.8706598591667264,0.9020396894867941,0.8664657806331276,0.8973908344917362,0.0021055526065082825,0.001931745423977414,6.826608409734072e-4,5.690747446565749e-4,3.567709691598059e-4,2.9613458175971433e-4,5.072274925204881e-4,3.390686254186459e-4,6.514502732054691e-4,6.71745504712442e-4,1754086,0.6642669678360151,0.1873894401851875,0.038773468386317615,0.17967541247051005,0.06326373956027316,0.4574202364997497,36821.305138059935,0.38501446813199014,13.912132346602798,0,1.72,15.513751513742228,1.2744721330503186,0.0031916846720627186,0.023890972033312814,4850.790127365222,-0.010450367796300047,0.12020588035516161,0.6415009345182995,0.01587025144374025,0.015892594225072703,0.041523594725845825,1.0547565363247817,9.064550163427369e-4,0.18486201483950332,-0.8150087225577537,-0.5099852723082791,-0.9333964928615359,45.50982479625959,50.890790912958245
Nevada,0.6876250925665677,0.7010277030693627,0.7355544324754224,0.7616818179738242,0.7469818885303514,0.8070855879715887,0.7622074125036995,0.8424272718403639,0.763295483949723,0.8450429592438478,4.1419008693966043e-4,2.7849033358931047e-4,2.3936619653065343e-4,1.6022256830767564e-4,1.8966609050458374e-4,1.1793355518731458e-4,1.40368577184058e-4,1.1178408827591464e-4,1.6864212857936294e-4,9.786266171991387e-5,0.692726381538341,0.6814760706277975,0.736925101639797,0.7588708367967874,0.7385693631252979,0.7819745826512776,0.7634168030387669,0.7965962797941638,0.7749841939777785,0.7793193743114573,5.557084232139971e-4,3.779909119090832e-4,4.408781184898576e-4,2.7345467342353125e-4,5.37696521945885e-4,3.8774871898310313e-4,8.632517486613024e-4,6.169675135607439e-4,0.0015593129635718852,0.0013298393160872356,0.6727019211278528,0.7619800590803391,0.7339123309092798,0.7692659270321575,0.7515347958808488,0.8182194372041774,0.7623752415649594,0.8499994275766803,0.7622411206375523,0.8489269944765314,0.0011347718819324044,9.881642067345402e-4,4.6548105620323414e-4,3.6509401518105005e-4,1.9797506525933822e-4,1.5904455009879784e-4,1.5751107234133037e-4,1.1332483754993537e-4,1.7851292338516697e-4,1.0215313778845057e-4,2112030,0.28570652340485375,0.06068067143806424,0.06258149741621616,0.12732636453676463,0.08770865229239287,0.2855264949749814,38818.69285138658,0.49641666293742037,19.54512325732874,0,0,20.621421180881853,-15.011237037560438,-3.101532253915673e-4,0.009116382855045487,4003.479658714446,-0.16072841748940583,0.04902869295588415,0.41303147002083096,0.05538036864903828,0.03372584670088691,0.15310930229631445,-2.0381083889753397,0.0016817942729018904,0.2143364727509363,-0.577961986848184,0.31557240074452303,-0.1243935004931199,43.88700525380039,47.77189283928971
New Hampshire,0.7081750561266404,0.7374465369225582,0.7833486776545786,0.8003358865407506,0.8264687494509038,0.8379780240431683,0.8521225829575719,0.8682607356367843,0.8754982076266823,0.8716872208780102,2.683531872230432e-4,2.4586998044447595e-4,1.1824317964853915e-4,1.0433028025620163e-4,6.877376976782708e-5,6.85045354647782e-5,5.359076131705113e-5,5.1069025454671684e-5,6.509398912981535e-5,7.156219128109501e-5,0.706571186282487,0.7380374030169929,0.7888354668601495,0.7916624209820464,0.8203931717220685,0.8279327894118901,0.8708418133964984,0.8258057081089367,0.8379257237455888,0.8641804838910151,3.8541627352110515e-4,3.785477805290248e-4,2.3262980431823383e-4,2.3465055791377669e-4,4.470957046385173e-4,3.7326412287248594e-4,9.822684091331233e-4,0.001202847445335473,0.0019704504416595218,8.622981334572362e-4,0.711521136356528,0.7355004858122328,0.778203897555094,0.8080977328279032,0.8276315368521117,0.8403793884475953,0.8508094396488088,0.8710184620919837,0.8770634278959558,0.8718294194373212,8.895029952510156e-4,7.136777819632203e-4,2.3797122837479186e-4,1.877545721553996e-4,8.254286933967068e-5,8.3854954158895e-5,5.6864789885040164e-5,5.313014239254799e-5,6.681342249502452e-5,7.563742702902018e-5,1311432,-0.2039744733690729,0.019300988486607384,0.006685821425416567,0.07457215855761487,0.05731954966229434,0.3106753592357438,42946.33512800587,0.3890349102000714,13.789712195523672,0,0,16.56202915471785,3.4723612438541993,0.016687923939161922,0.0091503030708055,8371.93917711944,0.02178332059806837,0.17971822091823292,0.6307021871604322,0.024079784536611026,0.020299184400751312,0.0419790500169761,-0.17700278953101334,5.940071469274655e-4,0.1749511277725189,-1.1344922510053894,-0.7107334797931116,-1.2054266231542008,45.39065582050537,50.22652514856431
New Jersey,0.7403160430304013,0.6945963681505207,0.7939207990155779,0.7612243546083175,0.8249005242675258,0.8112759200776031,0.8518851248214606,0.8516579072964674,0.8702474725222318,0.8759286289869238,4.9840671614175885e-5,5.614407059750366e-5,3.108612215485522e-5,3.4551287804217404e-5,2.479488080330454e-5,2.5597682681798515e-5,1.615484580029281e-5,1.5636545376025022e-5,7.967319438965919e-6,7.499883012483264e-6,0.7486022265215725,0.6931606068438696,0.7940526946823901,0.7459384172930233,0.8170027520782537,0.7878789820841118,0.8384984269194256,0.7972530541546844,0.8353072700511207,0.8160406346168099,6.821914464192647e-5,7.754857451598798e-5,5.4698160279258714e-5,6.31346106055569e-5,8.832632895016871e-5,9.055329502094249e-5,1.3115441956154037e-4,1.6269349095771447e-4,2.899540529861008e-4,2.798243833632309e-4,0.7158882201280977,0.7030468454193984,0.7947822251794724,0.7874024058812461,0.8285915441663667,0.824530793543643,0.8541562147416899,0.8609090348678283,0.8716706028327537,0.8784555648255941,1.8870357089445739e-4,2.0210390139337062e-4,7.377963226732923e-5,7.670759640448165e-5,3.565260555576474e-5,3.619933970913822e-5,1.846522553728206e-5,1.715753845640622e-5,8.186990031814189e-6,7.672398722726176e-6,6948503,0.19895624745541882,0.19549763292372185,0.12494706432001222,0.3029817502604935,0.10017137887000237,0.23864462445320525,51804.853071229445,0.4995760720619521,18.591525220612265,1.1904762,7.220000000000001,15.40416339,0.46065505486038927,-0.005940606630742506,0.004317476923829539,6766.3706327014315,-0.16772331937516613,0.1222232236820534,0.4789137851464524,0.01791119612246508,0.024035680776854453,0.20397458102366753,-0.481447121540396,0.0017537590232995655,0.18264131413150428,0.04298630633761401,0.7364658010544558,-0.994349456325246,50.21012724244359,48.56271292603515
New Mexico,0.7148482710528955,0.7220109275561003,0.7536572917129617,0.7768366087559209,0.7733294587612355,0.8272240231202757,0.7924163797858838,0.8487932921769729,0.7975516815533971,0.8495273278944817,5.221781573318174e-4,5.005381288808826e-4,0.00043638301235194953,4.0284000452834445e-4,5.598067679260211e-4,4.46000815666161e-4,6.503422733989407e-4,4.914661121201077e-4,0.0012181846890331055,8.032446544632366e-4,0.7201379397011277,0.7172406566835972,0.761256220860619,0.7663421963667559,0.7739562277622626,0.8226899037955163,0.7644778171328251,0.81646806521158,0.7745233464473434,0.8035587727554112,8.948249853788097e-4,8.507116361765783e-4,9.525181252050697e-4,9.11972497840338e-4,0.0022907663243590167,0.002077365967599106,0.003871078287714035,0.002527622244796532,0.003847455917480823,0.00416997819072068,0.7052486229661407,0.7326795249760346,0.7485057317596198,0.7815605314693256,0.7733766716581246,0.8279842302908889,0.7953567246508936,0.8534297411040563,0.8004257930897487,0.8540001374873961,0.001299823594780092,0.0010314704367586525,6.665401998320377e-4,6.328678440623627e-4,6.413175546347771e-4,5.002710698168806e-4,6.827306182663412e-4,4.730099761884676e-4,0.0012444438188634337,8.140284482644233e-4,1668529,0.020401901045857523,-0.013987883437686867,0.017598135681347583,0.16517823128748974,0.05879862609102629,0.3851428034867539,33188.262265977995,0.44977034240785146,9.946911000227416,0,0,17.34997545915472,-12.456488666601958,0.012442289291951415,0.021895613148272222,2958.4559531763603,-0.1321016976822977,0.06344354467435867,0.48653555017290784,0.026151178671945947,0.02382637640513599,0.07334010581208059,-0.5817289410296772,0.002311617040864378,0.23177361342955383,-1.0258428013463656,-0.6607818560502814,0.3542140671068708,40.036276424890445,47.56926029238185
New York,0.7270502858126457,0.7030925813931945,0.7796537278790246,0.7620167073763541,0.8107295684794953,0.8079247348533178,0.8437949177363547,0.8495891696981943,0.8649429879083181,0.8698481271421354,6.201229331019912e-5,6.111371574587028e-5,4.0352684179758444e-5,3.776625603288687e-5,3.219189896040814e-5,2.804101451958529e-5,2.810932022841281e-5,2.385337259437138e-5,3.7018906598503196e-5,2.9182423154985396e-5,0.7430395469213492,0.6933964103621104,0.7810923020592185,0.7427361516992841,0.8087912063338385,0.772578813249084,0.8371746887357382,0.8022219734641867,0.8252186293450859,0.80748573276428115,9.593470019199991e-5,9.961693796320347e-5,9.854497067457004e-5,9.362385792399177e-5,1.7284045471291045e-4,1.565255895973554e-4,4.332859117676824e-4,5.041950567765782e-4,7.722257482123552e-4,8.976286153789879e-4,0.6950961203726411,0.7231114366470178,0.7792624085324706,0.7910367331356213,0.8120050321107938,0.8298083082503592,0.8451713330470273,0.8581006063929935,0.8666003772490259,0.8728460309615652,1.8128210091862204e-4,1.63123651744331e-4,7.380565695776763e-5,6.656846536010165e-5,4.218793063484956e-5,3.551647542188324e-5,3.075158100542364e-5,2.5425718170448733e-5,3.839844874561303e-5,2.995540059470875e-5,18697581,0.017015269752192624,0.08975016066029022,0.14873073526660704,0.3287540252416172,0.09979958415062189,0.22907078780924867,42343.50062800044,0.5773432546127801,22.152621200249946,6.9047618,0,17.580407699959338,0.2424522476490569,0.0030867823215079233,0.01481475116499204,9094.272117857578,-0.03337109903098909,0.0993606550782415,0.4293803592439653,0.010646296973166993,0.01914081827004907,0.20390161704276175,-0.6131299708408671,0.002813898772529141,0.2591643843523844,0.2797905394236484,0.7239093881400507,1.1060247404381425,46.96560099290041,46.78355300330684
North Carolina,0.7119792129474919,0.617930081065949,0.7539378932796159,0.7138526225141016,0.7810909742221293,0.7902271570464998,0.816799057270991,0.8453658906726473,0.8383674649924814,0.8581827299062901,1.9987207964161118e-4,2.2214043637024713e-4,1.679922884704003e-4,1.7385855678146947e-4,1.8247742133697172e-4,1.6286542353200758e-4,1.973051580758988e-4,1.7821590928981886e-4,2.6782378838357586e-4,2.60790095459978e-4,0.7164370020987565,0.6100079592840952,0.7673674510955203,0.6970366951992788,0.784933025974315,0.7665396394367888,0.8004149632465651,0.8030114638179819,0.8177777444319797,0.8126831746565033,3.0015685706340196e-4,3.35121689327841e-4,3.96112288926692e-4,3.9597578204238264e-4,0.0010836300152355326,0.0010249719451107737,0.0023536557327378297,0.0022967866261211097,0.004051132882107312,0.0036293355330114484,0.6920211625962368,0.6510319473629086,0.7358264056108802,0.7387372371542092,0.7798086646580126,0.7972330613645379,0.8182878544901916,0.8479844230766568,0.8387184023307522,0.8596943402366723,7.931152736770236e-4,8.287392723901257e-4,3.587256707301594e-4,3.583874837113788e-4,2.24828308853779e-4,1.9538784234216219e-4,2.045561885406772e-4,1.88331885856232e-4,2.7446235757157126e-4,2.6865156366814684e-4,8370501,-0.1608244042794834,-0.25358332489224267,0.21508545322626896,0.17653869095911237,0.05712381071692319,0.29792545004191623,36142.45365735898,0.48823352680381615,14.45031946632125,0,1,16.271444487903754,-0.9480985897529276,0.02237283412122243,0.01501386067596317,4791.674243303477,-0.0035513339630684855,0.20051166548602647,0.3759340031796305,0.02529287076088451,0.02104007872522539,0.051989940515336897,-0.7412498347573698,0.002996161533772877,0.22896970484853418,0.9404571839001858,-0.7173440003399142,0.2772535172619118,39.894385060240715,40.61971297350242
North Dakota,0.8192306402209995,0.8572565687027562,0.8436593079667617,0.879048964995513,0.863033503358429,0.8969043765626907,0.8722486542246553,0.9078423854085472,0.8772360213258689,0.8990059382359096,0.0016634984578447894,0.0014619258680171462,8.32534909377012e-4,7.969610408886628e-4,6.381813408208986e-4,4.846876401850071e-4,7.545343185200052e-4,6.466514451164685e-4,0.0012639929119079411,0.0013591556249701528,0.8311310925638518,0.8738338728663064,0.8134906763076987,0.905790827103145,0.858361819851087,0.8959697828088926,0.8904014497317665,0.8940663866017196,0.846208951457484,0.875,0.00233936322772943,0.0018894785169286804,0.0024447336978280117,0.0014293625222293552,0.0027689086396445175,0.0021224183921199615,0.0036853866283051524,0.004407541131990712,0.008400355626804565,0.0068359375,0.8104546545518009,0.8443329240300914,0.8561188806444266,0.8709617323709679,0.8639266731238521,0.8980817066305854,0.8725458714633093,0.9090357188496121,0.877085861837385,0.8980435236821777,0.0035037854701186195,0.002874756421660888,0.001091697965394895,0.0011075378893234226,6.187397411534658e-4,5.266726476343632e-4,7.797428649295499e-4,6.578705246904397e-4,0.0013246460536582968,0.0014572632136260109,751725,-0.5133944138654424,0.46973651347373524,0.0055139845229585024,0.10300458341847338,0.03568044862205018,0.5837682921432971,33066.74124132894,0.3369997424934251,9.837479785302987,0,3.44,16.646173889526967,6.7918053619857774,-0.018659300120870123,0.03273252563689667,3317.0029464917134,0.010024174004557646,0.07342882571324487,0.6247863128969201,0.015406925503940495,0.01727236795034587,0.019385496731187602,1.886381538192943,3.791280041019921e-4,0.16724768091817221,-1.146159754887093,-1.4415328561899232,-1.4168675924950214,47.31486102127305,57.68398598602719
Ohio,0.7025596750048397,0.6652592787271182,0.761665173239459,0.7722481121008548,0.8033760937578155,0.8415842516560954,0.8412698954206604,0.881001835490983,0.8568388164229719,0.887095487218218,1.5469493132906067e-4,1.592748642924128e-4,8.323252484045509e-5,7.459985732884643e-5,6.046427390301284e-5,4.638378218896562e-5,5.520528407427994e-5,3.977070222250415e-5,1.0383764868932878e-4,8.683886023180549e-5,0.7084952535818343,0.6472482355649648,0.7712463140130613,0.7491709092018966,0.8017151605966503,0.8058193460727374,0.8306508400238338,0.8320839742508037,0.8314092327462831,0.8389185661004175,2.4327014069828442e-4,2.5458724346903825e-4,2.1994905134860938e-4,2.154991471005469e-4,3.794007437207662e-4,3.287351155894807e-4,9.110434757411652e-4,0.0010204252511564723,0.0016139855345889893,0.0018309419660836144,0.687296927620098,0.713148171566756,0.7527286670996689,0.7935176278766591,0.8039434308008364,0.8507341951148243,0.8422973222763193,0.8849170718093613,0.8577304468229866,0.8887000350803044,4.8299532762593735e-4,4.622708995275974e-4,1.422313320558644e-4,1.1976869012834544e-4,7.29076143626232e-5,5.426666055356687e-5,5.8421292457501286e-5,4.12664040305665e-5,1.0692350390966305e-4,8.876668952227406e-5,11957831,0.10671200929632524,0.27386671845430194,0.1094129897349358,0.3133294309020186,0.08197735410340186,0.31442192659049034,38886.60576712641,0.4151750943929045,11.941345206346142,0,2.66,18.929097319651532,5.918212005966501,-0.014328871526551733,0.01488564286767617,7446.253031254155,0.006991471076659388,0.20086657278084044,0.4942598722822082,0.012933449216842799,0.014587511732552176,0.029377137174443367,0.5779024343416302,0.0015282816570766345,0.22736020942006038,-0.1116800900668157,0.12201397629213609,0.23307671056412788,39.83404368891181,43.83869014582619
Oklahoma,0.7047935336489815,0.7201845272052037,0.7514903280896348,0.7993500814069471,0.7659457399429709,0.8423461147110173,0.7982975258696263,0.8699231511871645,0.8078328443004681,0.8773705778654868,3.633663664783959e-4,3.418681231186891e-4,2.835877497091998e-4,2.306470870310796e-4,2.9644709523328396e-4,2.075542022182059e-4,3.4579229361956566e-4,2.892904880309606e-4,7.112531487772409e-4,5.22631848088793e-4,0.7142359286203057,0.7144018833179847,0.7675412424481317,0.7832563747917225,0.7688862754365597,0.8142601442066048,0.7770671319835706,0.8484637348429294,0.7699936129410477,0.8585351679537299,6.213171331291855e-4,6.721595420978193e-4,8.914899508535515e-4,8.896416316615131e-4,0.0023479434492456523,0.001395409142532246,0.0027635018997459295,0.0022696453696090368,0.0018118305932250283,0.00118359437880464,0.6862606590491475,0.7301906533780397,0.7386520040979274,0.8073083470187612,0.7633351715682376,0.8478164707985661,0.7995026495950027,0.8710457064939274,0.8082466521647664,0.8774339301179989,9.031909570272357e-4,7.214851837592361e-4,4.3455556461213416e-4,3.1293895754767317e-4,3.297561051743607e-4,2.364283427667122e-4,3.607311336670021e-4,3.031910712700193e-4,7.412109769208243e-4,5.366911603154352e-4,3167577,0.20922919520788671,0.19971058361082097,0.07982663072417119,0.14232753055356,0.06135116478117716,0.3692732117100547,32730.354533171252,0.45600730182419247,11.958442849106431,0,0,16.612943788060676,-3.4480662565353644,0.010252226256775332,0.014047782218231435,3251.6498476555685,-0.06077198994229867,0.12280979884884534,0.4359908114797588,0.018433963877656345,0.019145864491766897,0.041028404927063715,-0.3758695806911925,0.001745452209875119,0.21817050939212213,-0.4062592671204741,-0.5745770871675668,-0.01915838796468944,38.930100857701326,47.6327509818268
