state_id,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp,pop2000,Bj_p25_czkir26_f_cc2,Bj_p25_czkir26_m_cc2,cs_race_bla,cs_race_theil_2000,cs00_seg_inc_pov25,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,eitc_exposure,tax_st_diff_top20,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_elf_ind_man,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,crime_violent,cs_fam_wkidsinglemom,cs_race_bla_st,cs00_seg_inc_pov25_st,cs_fam_wkidsinglemom_st,e_rank_b_kir26_f_p25,e_rank_b_kir26_m_p25
Oregon,0.6674701406560927,0.6949205452554597,0.7037712519770697,0.7702269291937183,0.7389488083628292,0.8051676024931765,0.7597278767601696,0.8416313293730691,0.7905665011084294,0.8495876597189234,3.8552024971139385e-4,3.586069976325318e-4,2.9228633571092184e-4,2.016023788686409e-4,2.2068450002261282e-4,1.557545821574183e-4,2.794292378578104e-4,1.6988404001778865e-4,3.277186057501437e-4,2.2226189266815334e-4,0.6707829681760092,0.6886611605961782,0.7105351071648295,0.7613684163480754,0.746266022012441,0.7853079131430887,0.7527286726721314,0.7930948281552932,0.811240150524263,0.8065091136922753,5.447562650315086e-4,4.7319782835608914e-4,5.883309281755896e-4,4.4845171099738867e-4,0.0011311671668824304,7.732182169841046e-4,0.0020345439887591603,0.0018721971663054847,0.002102915366084395,0.0024209769036980986,0.6600501096971628,0.7072788875980228,0.6986921453722693,0.7754629606055726,0.7359885626845077,0.8113324443524306,0.7602646915560602,0.8448347766052159,0.7904638501987397,0.8517472708664067,9.226993298487154e-4,8.596231601818941e-4,4.3381743454483666e-4,3.230533691454694e-4,2.5189736490374324e-4,1.7864524017698267e-4,2.85805956522186e-4,1.7640628694375556e-4,3.0454817364793904e-4,2.2581809904446672e-4,3624140,-0.10323382031076768,0.1495916941054498,0.015987241075048206,0.09064489926047511,0.05289447125503875,0.34176788963630267,38200.630777532875,0.41178595240940746,13.06225322418641,1.1904762,0,20.95434915127709,-2.26964592334096,0.016540819459454473,0.01281163604044135,5858.509708912053,-0.07773271014506561,0.14629498146694223,0.4001087101712967,0.027860251585763794,0.022508491501094335,0.08541914179021026,0.18740379214305222,0.0011594779745620312,0.2000456756478061,-1.0418818440031015,-0.8601779661532115,-0.5166415220364151,40.71327385932239,47.33435619719392
Pennsylvania,0.7276493550930394,0.7028525464584459,0.7766752171710665,0.7756082561212235,0.8163210548793072,0.8401440008574893,0.8533082337975281,0.8815506467024817,0.8675823968951599,0.8885089263661352,1.0148573951486664e-4,1.0812790391011632e-4,6.0250827531372706e-5,5.28054905159235e-5,3.849149727534659e-5,2.9543463436637358e-5,3.456573903101905e-5,2.5635872060593277e-5,5.1638716726054756e-5,4.234998809294426e-5,0.73594242038766,0.6948977159409939,0.7884182445591323,0.7591648873757574,0.8154461440928644,0.8069634847740279,0.8486517522179693,0.8436799298143008,0.8647909856481902,0.8433410408989997,1.5333797420550723e-4,1.705678215752475e-4,1.4513817259614506e-4,1.3866163195603724e-4,2.914357136719956e-4,2.318750166294388e-4,6.331951264420665e-4,6.848920748674227e-4,0.0012193472816145051,0.001315605484050508,0.7176413521162882,0.7299933712473351,0.7688370300942873,0.7974603589408278,0.8166116996884923,0.8517007857984286,0.8541396182955378,0.8846048782118876,0.8677116330533686,0.8899613382069559,3.106574145630303e-4,3.2312020479029045e-4,1.0996241266700235e-4,9.126897968010669e-5,4.590660714633248e-5,3.4605802556666115e-5,3.646233489924262e-5,2.6577307980928476e-5,5.307107601319115e-5,4.329137131746354e-5,14075802,0.17229073807284642,-0.02038183825155824,0.10434645435089625,0.2962721997327743,0.07887348699841913,0.2997125159692741,39386.88000772872,0.43730658306502823,13.152981945504127,0,0,18.40733534952663,1.0996363818129025,-0.001381590418163417,0.016815445567804576,9677.28963751231,0.08000370976558457,0.1517658428384365,0.4733511433309783,0.014256878579914152,0.013061351672896286,0.04441801022378952,0.3352893532667261,0.002279218936097581,0.20986667226933,-0.16212548136540425,0.017189780783042372,-0.24707876444245094,44.74453171924754,48.715970488146326
Rhode Island,0.7473251028999999,0.7184838159999999,0.805538832,0.7881835324,0.8364648573,0.8170403587,0.8697427521000001,0.8636088099,0.88250349,0.8784961027,7.770794e-5,8.6143453e-5,4.7154132e-5,5.246708e-5,3.1730782e-5,3.351691e-5,2.3129909e-5,2.3800492e-5,2.4125426e-5,2.4470585999999997e-5,0.7520984891,0.7177842566,0.8062460166000001,0.774153074,0.8265895954,0.8125701459,0.8664596273,0.8301282051,0.8510638298,0.8345323741,1.0433484e-4,1.1811662999999998e-4,9.9562385e-5,1.0968638e-4,1.6571009e-4,1.7093142e-4,3.5933958e-4,4.5197233000000007e-4,8.9896587e-4,9.9343946e-4,0.7340590979999999,0.7203791469,0.8049058756,0.8022670025,0.8389437028,0.8181563463,0.8699737762,0.8658615484,0.8835698821,0.8799431683999999,3.036024e-4,3.1821965e-4,8.957923999999998e-5,9.989587900000002e-5,3.9209855e-5,4.1685777e-5,2.472015e-5,2.5047515e-5,2.4747209e-5,2.5016147e-5,1582997,-0.15173893,0.030165296000000005,0.032665886,0.23007306,0.085039236,0.32803524,39543.27,0.42631999000000004,13.552,19.047619,6.15,14.764829089999997,-2.2059562,0.007751912800000001,0.0044219918,11923.620999999997,0.097471833,0.17129561,0.57170999,0.013684169959999997,0.01931083887,0.11502864,-0.3892911016,0.0017997507,0.24800183,-0.87581944,0.22542043,0.79963952,47.03627,49.629147
South Carolina,0.7346653522326719,0.6558054691249297,0.7669952489743553,0.7401250796967954,0.7869986966604408,0.8142988496241756,0.8188248009472506,0.8546189859997687,0.8384097616243036,0.855800160953393,1.0917965367244299e-4,1.3284148968062374e-4,1.162101326008847e-4,1.2393366102056628e-4,1.5055239700909393e-4,1.3432254977839957e-4,1.4907123927946774e-4,1.3512984069070886e-4,2.2969451998926374e-4,2.2888961593728948e-4,0.7410506705306399,0.6478469779125451,0.7853734819999556,0.7248397994559226,0.7943768757860118,0.7762313996108743,0.7927779562598246,0.8192947303705784,0.8229239600466173,0.8016343924010237,1.3572119247819888e-4,1.7140275816356472e-4,1.9705559054606316e-4,2.3066681762540152e-4,6.988157827047404e-4,7.393529025666863e-4,0.002186698172521936,0.001973508307930029,0.0038989963673513534,0.00528322513398337,0.708933263893108,0.6822495577409056,0.7440626113399937,0.7598585150454096,0.7844759336718163,0.8253494583056487,0.8204873527557377,0.8573043521959132,0.8383986323735823,0.8579417442324586,5.726291964938044e-4,6.083545596577477e-4,2.798532717178303e-4,2.662985356776563e-4,1.933829088623795e-4,1.6232939482307504e-4,1.576879564346125e-4,1.4191056793659096e-4,2.4114975713683008e-4,2.2685264641324917e-4,3461541,-0.13587893358530895,-0.28013828833919924,0.2983457396957598,0.1746848154676605,0.062361502465248395,0.3005657925651321,33601.41264729495,0.5043978616588624,12.945210303344494,0,0,16.32047690964686,-3.207570467154802,-0.00914417285287727,0.01531109998708919,5161.7981503542205,0.007299385526437766,0.1952560609682595,0.3870509061994788,0.020083829716295198,0.016606476711660188,0.028685305539154094,-1.4486887340004397,0.002688298201082899,0.26768291448540693,1.7694455900880157,-0.5404558058216367,1.3398379296519007,39.69980521631811,41.07996865520414
South Dakota,0.7980426057469779,0.8136245792007373,0.8257067775727326,0.8560995035475074,0.8459313886415998,0.8910830062508579,0.8881790484334836,0.8938448000200676,0.8866887764692855,0.8875742251206621,0.0019839929242792195,0.0018590554809098303,0.0010297199557373548,9.545451835715263e-4,9.571148456406527e-4,8.811259025363343e-4,9.532636816318467e-4,0.0013173968494073949,9.510214622070862e-4,0.00106882347840369,0.7847178116521386,0.8111150614662535,0.8141281025187592,0.876570442726087,0.8458267560589232,0.8979452113263408,0.9131175899727353,0.8668933269528907,0.8180537296398321,0.8687687234915364,0.004076121537977653,0.002800426723126942,0.003308601835094428,0.0022033873976192897,0.0026215003598203724,0.002750194787235094,0.0035510629743889808,0.005558079120428215,0.010077338223464932,0.008585999594582701,0.807959631388999,0.818571663868367,0.8309512292713237,0.8504690140907427,0.8427299989236074,0.8923911576622262,0.8872368889814956,0.8971081757411733,0.8882786822404004,0.8877428818740268,0.003607513644787467,0.0036761809735616235,0.0014782466370407837,0.0013924105767540319,0.0012080631248358726,0.0010039469217675502,9.765933979097967e-4,0.0011963699793110338,9.576122930337095e-4,0.0010947927345049367,761641,0.7197699249595418,1.265015814869508,0.005963439497101246,0.11613766873869316,0.0369588107824802,0.5480080878082193,32828.87866510469,0.36100800211738865,10.073629313848832,0,0,16.177416894190767,3.578522133096688,-0.00450539070746787,0.04014613208295975,4467.179828630748,0.02534940601726138,0.10284020702046935,0.6844829753441698,0.014287316808012266,0.014206813726933514,0.01745962513282124,1.5780778124806651,8.789566915908545e-4,0.18594277488027036,-1.1416846917107928,-1.398359778040993,-0.903732199022915,46.11247176371297,53.11215727855458
Tennessee,0.6950804540378591,0.6448805409457451,0.74190937774376,0.7454239909196381,0.7770813094945435,0.8147885485406652,0.8150713660930894,0.8545821910181451,0.8237215546176536,0.8591691647417847,2.4997832626209567e-4,2.5717999877203845e-4,2.011416799413707e-4,1.8389798756845708e-4,1.8507458185073396e-4,1.5422926310335296e-4,2.149119756034869e-4,1.6705355192907952e-4,3.813975863032097e-4,3.3767693530623315e-4,0.7075638910892296,0.6427145253051704,0.7597986036601749,0.7322462287961655,0.7955901362508357,0.7912545507742993,0.8268349220501114,0.8132274344441017,0.8081458762952218,0.8157738754042327,4.032727867468678e-4,4.374933051624677e-4,5.174990882276083e-4,5.064070565732981e-4,0.001221422062353536,0.0010844300368180021,0.002545215479132663,0.0023511009792847675,0.0025313800506325964,0.002847672990019791,0.6691844224432801,0.6590049949703265,0.7203042066192046,0.7620555620238103,0.7709792696287032,0.8247395281881829,0.814588150154565,0.8581955673766981,0.8246344989774633,0.8605493616846835,7.875587563469502e-4,7.462108857131433e-4,3.823784488470741e-4,3.200298696399286e-4,2.2346694119289575e-4,1.8114267926542325e-4,2.2784572369218795e-4,1.743399200182079e-4,3.915366873152108e-4,3.458857757711048e-4,6112509,-0.05563666699572874,-0.07268119652431677,0.1626754290579253,0.2143462322381184,0.07214435995955655,0.2820716334379876,34685.140311127885,0.4921330392012854,14.538916558908591,0,0,18.60819712577512,-6.094755779218374,0.0022445181107860457,0.01520895785000508,5253.469604315115,-0.03610082017661076,0.18985337567781416,0.3944793704524116,0.017803654767498848,0.015552206138066594,0.02716013509376634,-0.6090669795380107,0.001931719768761129,0.23238058604690806,0.41863210243489213,-0.2100674970743503,0.37087396664809164,38.17019687656345,41.32423201256865
Texas,0.7442328342866715,0.7143288928713311,0.7733545223794518,0.7848505495418563,0.7895215360663048,0.8263347894250295,0.8059407709498994,0.8564311804144532,0.81397493110838,0.8593112334461929,1.7527822506167715e-4,1.6639074133535783e-4,1.6701096511062777e-4,1.3779842313549033e-4,1.9361654593159228e-4,1.3918161448591752e-4,2.2909021428129753e-4,1.5040793631910772e-4,3.2396043590477065e-4,2.688625592119691e-4,0.748375987477315,0.7049865111933156,0.7842384238731981,0.766604746241318,0.8003390904981639,0.798130982533817,0.8083260704600099,0.8142371918372051,0.7984226164490096,0.8333138705129061,2.5412748133472494e-4,2.743558569012395e-4,4.623237907769684e-4,3.6211173963888196e-4,7.631421177609622e-4,6.731483666520405e-4,0.0014012572608757816,0.0014757120942234016,0.0026949739131881417,0.00214707678073092,0.7349385907784017,0.741399469862276,0.7625770919252822,0.8051964072240712,0.784607652729527,0.83515120076867,0.805828489204558,0.8603917559970083,0.8147820401770964,0.8605399226774771,4.913692360698302e-4,4.6360853655645325e-4,2.6867805854267066e-4,2.1219830514610958e-4,2.272595641022851e-4,1.638608930280631e-4,2.417786756763094e-4,1.5720997383534554e-4,3.1478152097710904e-4,2.817682344483176e-4,21069355,-0.035836860607081966,-0.01017903048491113,0.11286795667581252,0.2103392169350406,0.084413144682507,0.29081534782660073,35455.20956655697,0.5246274673570193,15.640513409193554,0,0,16.025834387162014,-0.15171456811785758,0.0022707970326690924,0.008940220311069232,3392.4525434427273,-0.11004465422583445,0.11691681493344523,0.3625383285333362,0.02585705760108968,0.02399318350223092,0.13888356980247518,-1.2429774400157174,0.0015235294175474333,0.20813389011885225,-0.07728039276016081,0.20427596438121487,-0.2946395025438927,41.98896729947567,46.65724301402272
Utah,0.6657256464830665,0.7953554581465622,0.666909270882533,0.8369785549803526,0.6570181223583218,0.8846443843302835,0.6482853249097843,0.8947279409355129,0.617632071995094,0.8834946325550772,5.201165761640232e-4,3.3586204931903576e-4,2.8324580103095186e-4,1.917490549179978e-4,2.0144998073471227e-4,6.108618559231284e-5,1.7800099956130877e-4,9.145365910336174e-5,3.2962982913473576e-4,1.3338302359840523e-4,0.6953970535624034,0.7842175444751917,0.7088928887770239,0.8279753587763088,0.7097884396522967,0.8549452276891116,0.7191885552093923,0.8597976853765507,0.7133059891814485,0.8571503117282658,0.0010012449208554315,7.359587238727934e-4,0.0010563391621041932,5.912840225797164e-4,0.0013864588499978533,8.604041066468504e-4,0.0035031691223859495,0.0013698059451267874,0.0025751658299258554,0.002495892134436977,0.6238329708945975,0.8099100717772254,0.6374933289274208,0.8427387207893123,0.6487155414495502,0.8886096483230527,0.6453210047845956,0.8963305972728368,0.6159227041674987,0.8847420384552912,0.0010070571776870782,5.744458476455682e-4,4.0161747162970307e-4,2.59436760705835e-4,2.2049278046400593e-4,6.463817957788762e-5,1.840118028188254e-4,9.310384146383469e-5,3.3480609146555767e-4,1.3228607906076554e-4,2225282,-0.024230725541279637,-0.1456469759726648,0.007247620499485503,0.09253943184949773,0.08292322283059922,0.3718011275936713,34184.17960020213,0.35948204827929675,13.300657273383383,0,0,22.094697144013523,-4.989924050878691,0.0013173287623622382,0.010234076859691833,3300.450810879521,-0.03390664664474556,0.1214824941212597,0.5358364624257763,0.030305821915302223,0.029284378339190568,0.07133639813915495,-0.6594047621639593,8.911229770634777e-4,0.13376491741228438,-1.1288986125023257,0.1539580747154967,-2.3358888189222533,38.65003624914735,52.2815311624197
Vermont,0.7526413020944709,0.741285762974949,0.7715707735532228,0.7962642588336051,0.8225539266679595,0.8519158871215534,0.855553984577136,0.8684073213215351,0.8727216812900612,0.8745242389875475,4.439583612847455e-4,4.52530904315822e-4,2.6978659011156356e-4,2.4342933171971024e-4,1.728889330937184e-4,1.4345467635410125e-4,1.6699067250097743e-4,1.5705677113711674e-4,2.4639130702914944e-4,2.6052019514485403e-4,0.7420995948902718,0.7420417905671095,0.7937969011922658,0.80600562965092,0.8530160527271684,0.8109798106584809,0.7840638970565412,0.8848523089966495,0.8263979328408935,0.8250563237771029,7.678843141427879e-4,7.53401451268902e-4,7.005692578390141e-4,6.358559201297353e-4,0.0011870445920196975,0.0010633380464747581,0.003796715936745548,0.0031061736748218332,0.0043387929635186765,0.005170207136878342,0.769787320992773,0.7410417463792437,0.757958402882244,0.7904367148320514,0.8171589590340106,0.8600246116256312,0.8584914540595578,0.8673923721671598,0.8762732473751519,0.8778684688981847,0.0010546169349149326,0.0011357771632757724,4.4037155253711584e-4,3.9943161543287806e-4,2.0423681915843374e-4,1.645270856294871e-4,1.725455525115788e-4,1.6592186756829775e-4,2.47905320812471e-4,2.6498965814130017e-4,682929,-0.040067660428053264,-0.45429532496069136,0.004553914020611807,0.0393111124745896,0.03789980792043829,0.3820108299855036,36862.469170025,0.40122657096373127,11.472266152118303,21.333334,5.9,14.589655245822465,6.2044194772440475,0,0.01361980274947734,14066.787174966801,0.19486971106804807,0.1584328015622854,0.6403808101728438,0.01587280669305777,0.014619382103944391,0.03891091177137448,0.6831954440382874,5.827838612177693e-4,0.18990894508934308,-1.1557187610758952,-1.3665802750490315,-0.7948703927221131,44.539999475973346,50.71699146221643
Virginia,0.755317063763228,0.6646393600894769,0.7891724192944283,0.7629930273209825,0.8134870512302423,0.8304042332639692,0.8463675698217491,0.86581724029191,0.8547477553821624,0.8795405299564897,2.868916561941505e-4,3.231655659767487e-4,2.189172983840541e-4,2.198498094047141e-4,1.8800699388300173e-4,1.6520220581430398e-4,1.8355209442557217e-4,1.6222065656265386e-4,3.1767355534608713e-4,2.54504013968573e-4,0.76203510828104,0.6562033327858234,0.8019745147168751,0.7492973196432341,0.8263326206378866,0.8008031498131958,0.8276073758239428,0.8024042133355661,0.8578520224779866,0.8161229733919076,4.478696021748885e-4,4.915796767828329e-4,5.313284532004593e-4,5.550820620804191e-4,0.0012426646231066655,0.0010785396075519745,0.002204211781324898,0.0029235319993251344,0.0032738562978499902,0.0038443692473211946,0.7331553652158792,0.7030456506862811,0.7765366988439217,0.7823821882588731,0.8098230620322785,0.8390560294068102,0.8475684432888683,0.869778961566989,0.8552239830747873,0.8812562883844723,0.0010696594500503207,0.0011286656949155937,4.290794997215912e-4,3.9914647964330925e-4,2.281550138580831e-4,1.9860132323573602e-4,1.9346337363996868e-4,1.6867550199801338e-4,3.281256753466333e-4,2.588890470848052e-4,5130298,0.005530728516337652,-0.16097271420096687,0.22579916794943783,0.16877864172867482,0.0751201444068683,0.2816640511312501,35989.4989333335,0.43263891599704735,10.253509948687718,0,0,15.60586478026536,3.475297795552466,-0.0059915884183633986,0.01597992929182199,4336.809122744054,0.0748527291392601,0.1391037581981963,0.43970459078091173,0.021463665463950257,0.018049438842426272,0.034991134667825205,-0.44028227548330146,0.00135516669151468,0.23427865355711697,1.0471292409253556,-0.10956876070403318,0.4229713337419815,41.7501023077751,43.24426831038178
Washington,0.6898618968978931,0.7008627299373474,0.7310472162276836,0.7778565151650942,0.7509946906156221,0.8156088491810635,0.7746522185708888,0.8428594384851129,0.804011923301359,0.8605376028029417,2.62747521951668e-4,2.5522521417502964e-4,1.8072486259763349e-4,1.4358720271418014e-4,1.4127276857905856e-4,9.092327218237492e-5,1.1975754290447569e-4,9.093383914065732e-5,1.753373612986084e-4,1.4518215008261508e-4,0.6917594999399431,0.6908594587996155,0.7347736533236524,0.7680975082162923,0.7541434071046715,0.7818789765950466,0.75922327564267,0.8076286404356113,0.777567546110394,0.7854270049167037,4.088097074499047e-4,4.287883864441816e-4,3.650949383954113e-4,3.678466696493195e-4,6.895894330058974e-4,5.908192233161424e-4,0.001470306798054673,0.0011058842317338655,0.002121227131931606,0.0019305452967529819,0.6868585736725854,0.7217609223605276,0.728660607202164,0.7866026878954677,0.7504573261624063,0.826552137265709,0.7763750516196626,0.8466087456011688,0.8048781307103937,0.8640643500391519,7.238384854728257e-4,5.914260968052115e-4,3.071741527193733e-4,2.509026264898334e-4,1.7121195299995805e-4,1.0075429111726657e-4,1.2798901237432995e-4,9.487726364965642e-5,1.838216257848206e-4,1.462188778699521e-4,5817472,0.14206669648051423,0.170647672454943,0.030951071783452418,0.10770562981467925,0.06575741828846465,0.30486976166948115,40752.42754944811,0.41637432492495535,15.663500666856393,0,0,20.807096122475674,-0.018874484519048877,0.012240623953274972,0.011195651712745218,5080.805216805968,0.03053540802577169,0.12102552936179667,0.3913867533844701,0.024398226586227492,0.022063535502444262,0.10271417887295546,-0.08186497263961293,0.001749355291249359,0.19770277309418594,-0.8928931140314383,-0.42576834884079373,-0.5809485152870916,43.09162687837948,49.17098954053874
West Virginia,0.6487972492349612,0.7510463793951901,0.7089536589517876,0.8401919392664033,0.755158634387976,0.8710094603179803,0.8043544510496705,0.8992683439948338,0.8386039759720079,0.8915986217011111,5.654062662343598e-4,4.592207719916689e-4,4.693178498361207e-4,2.9494656066338316e-4,4.2464175721980516e-4,2.6944045346844825e-4,4.927101571913022e-4,2.541377942224286e-4,9.58869374804744e-4,7.792859292216441e-4,0.6770370406264775,0.7386893259926316,0.7317595430994988,0.8234444363140614,0.7581911199175172,0.8601458097916765,0.7673545628490867,0.8656096216245343,0.78172294476223,0.8802899673664821,0.0012199542321747927,0.0010926145197079462,0.0019958221908828264,0.0015128222544737954,0.0036417009399279123,0.0020414280709120736,0.005263148396698872,0.00355628819707764,0.00824119368169602,0.005579370731089154,0.622552720239976,0.761858840414927,0.7019706176212339,0.8456031044690113,0.7540365553937348,0.8730307262337998,0.8062070874863675,0.9005709611075177,0.83994729583628,0.8945765622632476,0.0010851206924054945,8.098386635546424e-4,6.120587552865838e-4,3.6946662977099446e-4,4.781911399283152e-4,2.981769680876063e-4,5.06768238679347e-4,2.630125522869103e-4,9.914064242453784e-4,7.807695593367228e-4,1414944,-0.4713466746092359,0.9782038785165987,0.02973403888214184,0.11930446873192013,0.03426214339482382,0.32319958867737525,30138.144359263686,0.426111394487591,10.3057869944513,0,2.5,15.978954335664012,-5.410465328336662,-0.0032594886952361365,0.0251451954549161,5210.251131674397,-0.030945772208351166,0.1063418206274022,0.32101195874497507,0.006804509578007717,0.007755783974272999,0.010286294290288591,-0.011765135091105267,0.00126814805942426,0.19822533188694394,-0.9050106193010747,-1.4894320865147808,-0.5666056249391432,35.505827247850796,48.32521914951192
Wisconsin,0.7697351096792415,0.7374348994721219,0.8184804606281506,0.8089070485062813,0.8485166149634605,0.8648293758391125,0.8778333862392546,0.8945364112188621,0.8847077620368874,0.8998595638373239,3.5092699220309e-4,3.5448047701085465e-4,1.6402463776224856e-4,1.5859614120291343e-4,9.862279557443332e-5,8.340396713296634e-5,7.943293229803819e-5,6.79797705702387e-5,1.4792761595628257e-4,1.1108138736541613e-4,0.7668679088560044,0.7306419021814079,0.8286223449969026,0.7992326256797758,0.8471419639067312,0.8379623159827407,0.8621837860014909,0.8468387897347799,0.8465267681795046,0.8655162802608088,5.823917873535658e-4,5.969974986377394e-4,3.969647031182212e-4,3.841571779462182e-4,6.992182771623769e-4,6.761442530522509e-4,0.0014175627745244427,0.0014986252229206244,0.003802602449916964,0.002235822925107802,0.7801823319685516,0.7597472409707808,0.8107740299337689,0.827292042083382,0.8480577663477946,0.8707572947535939,0.8787619350366042,0.8974365058755642,0.8854976664544755,0.9007568281199019,9.986127702594865e-4,9.603828783524124e-4,3.046762340799943e-4,2.862173053057816e-4,1.184448719556791e-4,9.649099986511459e-5,8.24416554467608e-5,7.030824477259414e-5,1.5219579115105872e-4,1.1441396003828629e-4,5234799,-0.19470818667598738,0.26386272355570367,0.05732330601176712,0.22730937637710025,0.0668036922394301,0.3928476449968318,39147.33037108875,0.3712919842650501,12.59256419767011,11.666667,0.25,16.46160620848911,0.9180384013435091,-0.01214215206355216,0.011587919806941434,6216.470150967128,0.045486818939563106,0.22301070468174233,0.6171282633023006,0.017087380051558576,0.017271150239839318,0.03679331123856998,1.2005865119605217,5.73087887271049e-6,0.19442150066527675,-0.6303156245728117,-0.3904333776080208,-0.6710116290740963,45.48863223876371,49.136674283063016
Wyoming,0.7564938261493593,0.8366232417975361,0.7467183242394805,0.8756639364282905,0.7724512133996512,0.9051218737741596,0.779579223066291,0.8954758352302545,0.8185177506242342,0.8870258376817031,0.0027877161627207748,0.0018891943193177624,0.001741869335548396,9.481109964365616e-4,0.001339140434267242,4.817618152034173e-4,0.0012460519573019911,7.376703213073617e-4,0.0016547850316150129,0.0013043392096598557,0.7559755358112465,0.8263374631220545,0.7876562356070719,0.902469395774333,0.8165798894318268,0.8913291571610584,0.7950722858856376,0.8102960428710568,0,0,0.004322351371794007,0.002785008787367759,0.004582805922382058,0.002511476032189477,0.005341713744314766,0.002625695261465605,0.00794963902688511,0.0063360749531035975,0,0,0.7369231741417892,0.8296201727633518,0.7256569236823384,0.8632623725949795,0.7637665880611819,0.9058778832255647,0.7782471387257578,0.8994028056388401,0.818570598111607,0.8844645708971277,0.005374895277882816,0.0032428933397657075,0.0027135452150881018,0.0014237307179085206,0.0016018071275562045,5.632064525158526e-4,0.0013246354940094015,7.735311241143743e-4,0.0017083627862232908,0.001378605951057562,530830,-0.2921095261538963,0.8820264232594688,0.006665034104922782,0.08462355082979109,0.029895315738194712,0.5849860639552964,34027.66381855585,0.3869468722301678,14.087777723492922,0,0,15.753825565852665,1.7632136498962006,0.021606009452774324,0.023302744810828318,1248.5800234104033,-0.07035329948477399,0.04902836953229659,0.6432536848991811,0.01936895252497003,0.021195141013537828,0.022811912375784716,0.3612011184562354,0.0012358005456144152,0.18341844268594465,-1.134699217356894,-1.636909318707816,-0.9730191210881564,41.33093515923228,56.45096337825189
